timestamp,sensor,x,y,z,w,accuracy
1740506552.153,accel,7.345411,5.6120086,-2.4277205,,
1740506552.214,accel,7.6470804,5.779603,-2.8107927,,
1740506552.273,accel,7.5944076,5.803545,-2.944868,,
1740506552.334,accel,7.8290396,5.559336,-3.107674,,
1740506552.393,accel,8.159439,6.3446345,-2.4229321,,
1740506552.454,accel,7.9152308,5.731719,-3.3183637,,
1740506552.513,accel,6.95755,6.622362,-4.5633483,,
1740506552.574,accel,6.71813,8.049306,-4.098873,,
1740506552.633,accel,9.3421755,11.128249,-7.0102224,,
1740506552.694,accel,9.739613,9.308656,-4.9081135,,
1740506552.753,accel,10.34774,8.825027,-2.4612393,,
1740506552.814,accel,9.830592,6.71813,-0.45489833,,
1740506552.874,accel,8.614338,4.6830587,2.3558946,,
1740506552.934,accel,6.4068837,3.3327289,4.3718123,,
1740506552.993,accel,5.4444146,3.490746,2.3127987,,
1740506553.054,accel,3.8833952,3.8067808,0.842759,,
1740506553.113,accel,3.9935284,4.936844,0.9624691,,
1740506553.174,accel,3.572149,6.009446,0.79487497,,
1740506553.234,accel,4.831499,8.00621,-1.0869676,,
1740506553.294,accel,5.1810527,8.528147,-0.6464345,,
1740506553.377,accel,6.603208,10.213664,0.12928689,,
1740506553.423,accel,6.2871737,9.758766,-0.090979666,,
1740506553.473,accel,6.157887,9.552865,-0.20111294,,
1740506553.534,accel,5.363012,8.279149,-0.50757074,,
1740506553.594,accel,5.0613422,7.560889,-0.7517793,,
1740506553.654,accel,4.654328,7.469909,-0.47884035,,
1740506553.713,accel,4.999093,8.221688,-0.090979666,,
1740506553.774,accel,5.0182467,8.001422,-0.4357447,,
1740506553.833,accel,5.645528,8.327033,-0.6607997,,
1740506553.894,accel,6.2105594,8.336611,-0.7757214,,
1740506553.953,accel,6.397307,8.12592,0.08619126,,
1740506554.015,accel,6.277597,7.9391727,0.06703765,,
1740506554.074,accel,5.884948,7.85777,-0.5793968,,
1740506554.134,accel,6.0764837,8.556877,-0.60333884,,
1740506554.193,accel,6.0956373,8.461109,-1.115698,,
1740506554.254,accel,6.1626754,8.528147,-1.4460979,,
1740506554.314,accel,6.2632318,7.97748,-0.7086837,,
1740506554.375,accel,6.655881,8.336611,-0.23463176,,
1740506554.433,accel,6.2392898,8.030152,-0.1436521,,
1740506554.494,accel,6.14831,8.087613,-0.58897364,,
1740506554.553,accel,5.923255,7.728483,-0.05267244,,
1740506554.615,accel,5.659893,7.565677,0.01436521,,
1740506554.674,accel,5.592855,7.565677,-0.2873042,,
1740506554.734,accel,5.60722,8.135497,-0.4357447,,
1740506554.794,accel,5.410896,8.121132,-0.3878607,,
1740506554.856,accel,5.3821654,8.595184,-0.6560113,,
1740506554.914,accel,5.6407394,9.337387,-0.49799395,,
1740506555.022,accel,5.7987566,9.380483,-0.4261679,,
1740506555.071,accel,5.971139,9.514558,0.11971009,,
1740506555.111,accel,4.855441,8.734048,0.41180268,,
1740506555.154,accel,5.813122,11.525687,1.436521,,
1740506555.214,accel,5.568913,9.9550905,2.5378537,,
1740506555.273,accel,5.353435,8.99741,2.743755,,
1740506555.334,accel,6.622362,10.491392,6.129156,,
1740506555.393,accel,5.7269306,11.008539,7.97748,,
1740506555.455,accel,4.7261543,8.374918,5.45878,,
1740506555.513,accel,5.12838,6.9479733,4.711789,,
1740506555.575,accel,5.4061074,5.506664,4.697424,,
1740506555.634,accel,6.483498,4.8698063,3.2800562,,
1740506555.694,accel,8.963891,2.8203697,2.27928,,
1740506555.754,accel,12.86644,7.4986396,-3.6535518,,
1740506555.815,accel,6.220136,12.660539,-1.7046716,,
1740506555.874,accel,9.279925,5.142745,-1.2449849,,
1740506555.935,accel,11.013328,14.465767,-4.735731,,
1740506555.993,accel,1.6998832,14.566323,-7.9583263,,
1740506556.054,accel,-0.12928689,13.589489,-10.778696,,
1740506556.114,accel,4.175488,12.023681,-6.114791,,
1740506556.176,accel,2.5330653,8.327033,-6.4020953,,
1740506556.234,accel,4.1659107,9.557653,-9.92636,,
1740506556.295,accel,5.3965306,9.423578,-6.6606693,,
1740506556.354,accel,8.700529,9.3421755,-3.9600096,,
1740506556.415,accel,9.576807,7.699753,-1.5466543,,
1740506556.476,accel,10.539276,9.016563,2.4468741,,
1740506556.535,accel,10.160992,11.353305,3.6056678,,
1740506556.594,accel,8.350976,10.716447,3.3566709,,
1740506556.677,accel,7.1059904,11.7268,5.4204726,,
1740506556.731,accel,4.3382936,9.92636,4.1419687,,
1740506556.774,accel,2.0733786,9.56723,0.37828386,,
1740506556.834,accel,1.757344,8.743625,-0.89543146,,
1740506556.895,accel,2.585738,9.715671,0.02873042,,
1740506556.953,accel,1.6759412,9.097966,0.24420857,,
1740506557.015,accel,2.303222,10.247183,-1.3742718,,
1740506557.074,accel,2.2840683,9.969456,0.023942016,,
1740506557.136,accel,2.566584,9.830592,0.81881696,,
1740506552.19,gyro,0.19792034,-0.0061086523,0.037873644,,
1740506552.249,gyro,0.14049901,0.04886922,0.040317107,,
1740506552.31,gyro,0.11728613,0.13194689,0.0842994,,
1740506552.37,gyro,-0.04642576,0.03176499,0.037873644,,
1740506552.43,gyro,-0.13927728,0.17348573,-0.18325958,,
1740506552.489,gyro,-0.39950588,0.12583824,-0.35430184,,
1740506552.549,gyro,-1.2644911,0.20525073,0.38606682,,
1740506552.609,gyro,-0.7489208,0.50701815,0.90285885,,
1740506552.67,gyro,-0.8564331,-0.44959682,-0.46914452,,
1740506552.729,gyro,-1.9327776,-0.5045747,-0.70249504,,
1740506552.789,gyro,-1.7201965,0.33353242,-1.4587462,,
1740506552.849,gyro,-1.1728612,-0.50946164,-1.4721853,,
1740506552.91,gyro,-0.99082345,-0.54000485,-1.4721853,,
1740506552.969,gyro,0.32253686,0.3359759,-0.8723156,,
1740506553.03,gyro,0.32742378,0.5729916,-0.6096435,,
1740506553.089,gyro,-0.087964594,0.4202753,-0.0842994,,
1740506553.152,gyro,0.018325957,0.5143485,0.3481932,,
1740506553.21,gyro,0.5681047,0.44959682,0.47525316,,
1740506553.271,gyro,0.4166101,0.1001819,0.3652974,,
1740506553.463,gyro,0.065973446,0.45814893,0.07452556,,
1740506553.51,gyro,0.25289822,0.39584067,-0.18692477,,
1740506553.569,gyro,0.12705997,0.4373795,-0.10629055,,
1740506553.63,gyro,-0.17348573,0.31887165,0.061086524,,
1740506553.689,gyro,0.30665436,-0.112399206,0.061086524,,
1740506553.75,gyro,0.33475417,-0.105068825,0.20525073,,
1740506553.81,gyro,0.11362094,-0.21380283,0.32375857,,
1740506553.871,gyro,0.13927728,-0.28221974,0.2846632,,
1740506553.929,gyro,-0.3200934,-0.16249016,0.2724459,,
1740506553.989,gyro,-0.030543262,-0.095294975,0.1441642,,
1740506554.05,gyro,0.09773844,0.065973446,0.10995574,,
1740506554.11,gyro,0.029321533,-0.04153884,0.13683382,,
1740506554.169,gyro,0.002443461,-0.07941248,0.06719518,,
1740506554.23,gyro,-0.2406809,-0.15515977,0.014660766,,
1740506554.29,gyro,-0.30665436,-0.3555236,-0.09162979,,
1740506554.35,gyro,-0.28710666,-0.19425514,0.04153884,,
