timestamp,sensor,x,y,z,w,accuracy
1740505591.019,accel,3.6870706,-0.48362875,-9.136273,,
1740505591.079,accel,3.1842883,-0.6607997,-8.791509,,
1740505591.138,accel,3.3806129,-0.6655881,-9.097966,,
1740505591.199,accel,3.3614593,-0.6751649,-9.169792,,
1740505591.259,accel,3.4237084,-0.6751649,-8.983045,,
1740505591.319,accel,3.442862,-0.51235914,-9.255983,,
1740505591.378,accel,2.9592333,-0.8379706,-8.796297,,
1740505591.438,accel,3.9312792,-0.272939,-9.150639,,
1740505591.498,accel,3.064578,-0.21068975,-9.763555,,
1740505591.559,accel,2.9975405,-0.11492168,-8.643068,,
1740505591.618,accel,3.0933087,-0.14844051,-10.199299,,
1740505591.678,accel,3.5482068,0.80445176,-9.773131,,
1740505591.738,accel,3.5098996,2.3511062,-8.719683,,
1740505591.798,accel,3.98874,2.27928,-8.475474,,
1740505591.859,accel,4.3861775,2.657564,-6.991069,,
1740505591.919,accel,4.8458643,2.9735985,-6.421249,,
1740505591.978,accel,4.855441,2.9879637,-7.943961,,
1740505592.039,accel,4.027047,2.5330653,-8.99741,,
1740505592.147,accel,2.4372973,1.8962077,-9.380483,,
1740505592.186,accel,3.0023289,2.111686,-10.204087,,
1740505592.218,accel,3.1555579,2.0015526,-11.099519,,
1740505592.279,accel,3.016694,2.3654714,-8.844181,,
1740505592.338,accel,3.2992098,2.528277,-7.896077,,
1740505592.398,accel,4.6926355,4.5920787,-8.619126,,
1740505592.458,accel,2.8874073,4.4196963,-7.929596,,
1740505592.519,accel,2.566584,6.8186865,-6.253655,,
1740505592.578,accel,6.397307,9.615114,-3.3039982,,
1740505592.638,accel,3.6008794,5.5162406,-0.18195933,,
1740505592.698,accel,6.933608,6.133945,0.6464345,,
1740505592.758,accel,7.005434,3.0789435,1.2641385,,
1740505592.818,accel,7.800309,1.8435353,2.0973208,,
1740505592.878,accel,8.264784,0.10055647,2.585738,,
1740505592.938,accel,8.614338,2.054225,3.5817258,,
1740505592.998,accel,6.885724,-1.0726024,2.1978772,,
1740505593.058,accel,10.572795,1.6998832,1.9776106,,
1740505593.117,accel,11.434708,1.1683705,-0.11492168,,
1740505593.178,accel,11.48738,0.9816227,-1.043872,,
1740505593.238,accel,9.667787,-1.1013328,-2.4947581,,
1740505593.298,accel,9.461885,-1.3311762,-3.7588966,,
1740505593.358,accel,10.362105,-0.6512229,-3.0214825,,
1740505593.418,accel,9.801862,-1.4317327,-3.8115692,,
1740505593.479,accel,10.481815,-1.0390835,-2.7724855,,
1740505593.538,accel,10.304645,-0.6560113,-3.1890767,,
1740505593.599,accel,10.462662,-0.16280572,-2.767697,,
1740505593.658,accel,10.965444,-0.31124622,-2.944868,,
1740505593.77,accel,10.400413,-1.1013328,-2.303222,,
1740505593.823,accel,9.80665,-1.7238252,-1.436521,,
1740505593.864,accel,10.261548,-1.8291701,-0.59376204,,
1740505593.897,accel,10.055647,-2.1547816,0.5554548,,
1740505593.957,accel,10.941502,-1.3359646,0.61770403,,
1740505594.018,accel,9.490616,-2.111686,-0.7278373,,
1740505594.077,accel,10.462662,-0.79487497,0.8475474,,
1740505594.137,accel,10.041282,-1.5610195,1.9871874,,
1740505594.198,accel,10.103531,-1.4221559,2.2984335,,
1740505594.257,accel,9.3182335,-0.7230489,0.92895025,,
1740505594.317,accel,10.400413,-0.32561144,1.460463,,
1740505594.377,accel,10.970232,-1.9967642,0.48362875,,
1740505594.437,accel,9.998186,-0.29209262,2.695871,,
1740505594.497,accel,7.7093296,0.7517793,1.8195933,,
1740505594.557,accel,8.6813755,0.34476504,0.009576807,,
1740505594.616,accel,10.611102,0.9768343,1.1252748,,
1740505594.677,accel,9.816227,-0.07182605,-0.51714754,,
1740505594.737,accel,10.108319,0.80924016,1.1061212,,
1740505594.797,accel,9.864111,0.17717093,-0.9768343,,
1740505594.857,accel,9.888053,0.44532153,0.5746084,,
1740505594.916,accel,10.405201,0.272939,-0.1388637,,
1740505594.977,accel,9.595961,-0.033518825,-0.5793968,,
1740505595.037,accel,9.821015,-0.21547815,-0.05267244,,
1740505595.097,accel,10.381259,-0.07182605,-0.5793968,,
1740505595.158,accel,10.204087,-0.46447513,-0.58418524,,
1740505595.217,accel,9.643845,-0.80924016,-0.8379706,,
1740505595.277,accel,9.576807,-0.8475474,-1.7238252,,
1740505595.336,accel,9.490616,-1.3024458,-1.4269443,,
1740505595.425,accel,9.969456,-0.40701428,-1.0342951,,
1740505595.466,accel,9.710882,-0.6368576,-0.93852705,,
1740505595.515,accel,9.198523,-0.9624691,-1.5275006,,
1740505595.577,accel,9.361329,-0.8810662,-1.412579,,
1740505595.636,accel,9.921572,-0.80445176,-1.1923125,,
1740505595.696,accel,9.9550905,-0.36391866,-0.7565677,,
1740505595.756,accel,10.0029745,-0.110133275,-0.79487497,,
1740505595.816,accel,9.797073,-0.21547815,-1.2066777,,
1740505595.876,accel,9.787497,-0.6464345,-0.7422025,,
1740505595.935,accel,9.725247,-0.60812724,-0.7422025,,
1740505595.995,accel,9.873688,-0.6560113,-1.0342951,,
1740505591.027,gyro,0.18936823,-0.039095376,-0.49480084,,
1740505591.087,gyro,0.14905111,-0.0061086523,-0.37140608,,
1740505591.146,gyro,0.1685988,0.02076942,-0.23579398,,
1740505591.207,gyro,0.030543262,0.015882496,-0.112399206,,
1740505591.267,gyro,0.032986723,0.019547688,0.0061086523,,
1740505591.327,gyro,-0.0720821,-0.008552114,0.1282817,,
1740505591.386,gyro,-0.1685988,0.057421334,0.07941248,,
1740505591.446,gyro,-0.3555236,-0.07086037,0.34697145,,
1740505591.507,gyro,-0.73426,-0.23823744,0.4972443,,
1740505591.567,gyro,-0.7867944,-0.12705997,0.7672467,,
1740505591.627,gyro,-0.91507614,-0.10140363,0.95294976,,
1740505591.686,gyro,-1.2999213,-0.002443461,1.0873401,,
1740505591.748,gyro,-1.6371188,0.0012217305,1.0751228,,
1740505591.806,gyro,-1.4746287,0.02076942,1.1691961,,
1740505591.867,gyro,-0.97249746,0.028099801,1.1166617,,
1740505591.927,gyro,0.061086524,-0.15760323,0.73548174,,
1740505591.987,gyro,0.6731735,-0.42394048,0.38362336,,
1740505592.097,gyro,0.6047566,-0.58032197,0.061086524,,
1740505592.148,gyro,0.50701815,-0.312763,0.30176744,,
1740505592.226,gyro,-1.1924089,0.04153884,0.7648033,,
1740505592.287,gyro,-1.9156734,0.18325958,0.5693264,,
1740505592.346,gyro,-1.9950858,0.21746802,1.1154399,,
1740505592.406,gyro,-2.1905627,0.39584067,0.7733554,,
1740505592.467,gyro,-2.791654,1.8044959,0.7489208,,
1740505592.526,gyro,-3.7140608,3.2950072,0.6719518,,
1740505592.585,gyro,-4.039041,3.92542,-1.0262536,,
1740505592.646,gyro,-1.7935003,1.0714576,2.162463,,
1740505592.706,gyro,-1.2266175,1.0299188,1.8081611,,
1740505592.766,gyro,-0.39828414,-0.12217305,1.1496484,,
1740505592.825,gyro,-0.23090707,-0.25167647,1.0567969,,
1740505592.887,gyro,-0.8527679,0.15271631,0.39584067,,
1740505592.946,gyro,-1.3023647,-0.28344148,0.2773328,,
1740505593.006,gyro,0.28221974,-1.709201,2.0305161,,
1740505593.065,gyro,2.5082128,-2.5118778,1.2290609,,
1740505593.125,gyro,3.8472292,-2.982244,1.1508701,,
1740505593.185,gyro,3.4941492,-1.1997393,0.7281514,,
1740505593.246,gyro,1.717753,-0.04886922,0.3371976,,
1740505593.306,gyro,1.4208726,0.13805555,0.6805039,,
1740505593.366,gyro,0.55955255,0.61208695,0.4202753,,
1740505593.426,gyro,0.17592919,0.49968776,0.4654793,,
1740505593.487,gyro,0.22479841,0.48380527,0.50579643,,
1740505593.546,gyro,0.04153884,0.75869465,0.6646214,,
1740505593.606,gyro,0.30665436,0.61941737,0.48258355,,
1740505593.667,gyro,-0.14782938,0.30665436,0.25411993,,
1740505593.905,gyro,0.28099802,0.35430184,-0.6169739,,
1740505593.965,gyro,0.6951646,1.0299188,-0.8063421,,
1740505594.025,gyro,-0.48258355,0.75869465,-0.07086037,,
1740505594.086,gyro,-0.9602802,1.3048081,-0.9969321,,
1740505594.145,gyro,-1.2070698,0.119729586,-0.71837753,,
1740505594.205,gyro,-0.97127575,0.15882497,-0.73426,,
1740505594.264,gyro,-1.1032226,-0.29565877,-0.31520647,,
