timestamp,sensor,x,y,z,w,accuracy
1740361071.737,accel,10.132261,0.59376204,2.255338,,
1740361071.798,accel,10.275913,-0.033518825,1.8195933,,
1740361071.858,accel,9.323022,-0.79966336,1.8195933,,
1740361071.918,accel,9.054871,-0.8475474,2.2409728,,
1740361071.977,accel,9.414001,0.11492168,4.5298295,,
1740361072.037,accel,9.749189,0.48841715,2.72939,,
1740361072.038,accel,9.801862,0.61291564,4.6399627,,
1740361072.098,accel,9.466674,-0.5315128,3.6152446,,
1740361072.159,accel,9.749189,0.35913026,2.542642,,
1740361072.218,accel,9.662998,0.4261679,3.4572272,,
1740361072.283,accel,10.1226845,0.15322891,2.930503,,
1740361072.338,accel,10.79785,-0.7757214,3.5913026,,
1740361072.428,accel,8.853758,-0.5554548,1.9919758,,
1740361072.473,accel,9.562442,1.0247183,2.2888567,,
1740361072.517,accel,9.921572,2.2697031,2.60968,,
1740361072.577,accel,9.136273,1.6711528,2.3989902,,
1740361072.578,accel,8.66701,1.1300632,3.016694,,
1740361072.638,accel,9.471462,2.0446482,3.107674,,
1740361072.698,accel,8.916007,1.733402,2.753332,,
1740361072.758,accel,9.524135,1.4939818,3.1124623,,
1740361072.818,accel,9.294291,1.1779473,3.1603463,,
1740361072.879,accel,9.097966,0.5363012,3.643975,,
1740361072.938,accel,9.44752,0.59855044,2.873042,,
1740361072.998,accel,9.351752,0.40701428,2.9640217,,
1740361073.058,accel,9.44752,0.7613561,2.432509,,
1740361073.118,accel,9.088389,1.1061212,2.3558946,,
1740361073.178,accel,9.32781,0.8714894,1.9919758,,
1740361073.238,accel,9.581595,1.1923125,2.504335,,
1740361073.299,accel,9.634268,1.1013328,2.3654714,,
1740361073.359,accel,9.730036,1.1492168,2.3558946,,
1740361073.419,accel,9.437943,0.7038953,1.6998832,,
1740361073.479,accel,9.471462,0.7469909,2.0015526,,
1740361073.538,accel,9.361329,0.4165911,2.3080103,,
1740361073.599,accel,9.950302,1.8387469,0.9624691,,
1740361073.659,accel,9.758766,1.6567876,1.1252748,,
1740361073.719,accel,10.1226845,0.79008657,2.327164,,
1740361073.78,accel,9.964667,0.89064306,1.7956513,,
1740361073.839,accel,10.0269165,0.7374141,1.0151415,,
1740361073.898,accel,9.782708,0.56982,1.5658079,,
1740361073.958,accel,10.242394,0.8571242,0.7278373,,
1740361073.959,accel,10.534488,1.0582372,0.6703765,,
1740361074.061,accel,9.859323,0.36391866,1.0342951,,
1740361074.107,accel,10.79785,0.8523358,-0.16280572,,
1740361074.14,accel,9.500193,0.20590134,0.10534488,,
1740361074.198,accel,9.715671,0.07182605,-1.3359646,,
1740361074.259,accel,8.825027,0.5506664,1.2785037,,
1740361074.319,accel,10.31901,1.9393034,0.7422025,,
1740361074.379,accel,9.864111,0.9720459,3.6822822,,
1740361074.439,accel,8.628703,0.20111294,3.016694,,
1740361074.499,accel,8.274361,-0.24420857,3.0885203,,
1740361074.56,accel,8.1402855,-1.5179238,5.3247046,,
1740361074.619,accel,9.385271,-1.532289,5.889736,,
1740361074.679,accel,10.175357,-1.5514427,5.932832,,
1740361074.68,accel,9.466674,-0.9816227,5.080496,,
1740361074.739,accel,9.500193,-0.090979666,4.620809,,
1740361074.8,accel,10.534488,-1.2641385,4.5681367,,
1740361074.864,accel,8.604761,-0.05746084,4.462792,,
1740361074.865,accel,8.303091,-0.37349546,2.1404164,,
1740361074.92,accel,9.519346,-0.45010993,1.4987702,,
1740361074.98,accel,8.78672,-0.61770403,2.9735985,,
1740361075.04,accel,8.901642,1.5610195,3.2848446,,
1740361075.099,accel,9.80665,2.552219,2.777274,,
1740361075.16,accel,9.667787,0.22026655,4.1276035,,
1740361075.22,accel,8.939949,0.0047884034,2.4851813,,
1740361075.281,accel,9.586384,0.19632454,2.8874073,,
1740361075.339,accel,10.481815,0.866701,2.3798366,,
1740361075.402,accel,9.457097,0.60333884,2.767697,,
1740361075.461,accel,9.648633,0.9672575,2.0254946,,
1740361075.462,accel,9.351752,0.45489833,2.3080103,,
1740361075.521,accel,10.146626,1.0821792,1.9440918,,
1740361075.582,accel,9.80665,0.4213795,2.4277205,,
1740361075.641,accel,9.677363,0.15322891,3.4237084,,
1740361075.733,accel,9.246407,0.79487497,1.460463,,
1740361075.771,accel,9.193734,0.10055647,2.9592333,,
1740361075.82,accel,9.77792,1.1300632,2.1787236,,
1740361075.88,accel,9.500193,0.6703765,2.6479871,,
1740361075.94,accel,9.308656,0.4213795,3.323152,,
1740361076.001,accel,9.720459,0.61770403,2.1739352,,
1740361076.061,accel,9.011775,-0.04309563,2.3080103,,
1740361076.12,accel,10.055647,0.866701,3.3662477,,
1740361076.121,accel,9.270349,0.22026655,3.5769374,,
1740361076.18,accel,11.353305,2.4037786,3.0597897,,
1740361076.241,accel,8.341399,-1.7429788,8.24563,,
1740361076.301,accel,10.884041,2.3175871,4.1371803,,
1740361076.361,accel,9.840169,1.7046716,5.0757074,,
1740361076.421,accel,9.504981,0.8858546,5.3486466,,
1740361076.481,accel,9.260772,1.6280571,5.48751,,
1740361076.541,accel,8.2169,0.62249243,6.2632318,,
1740361076.601,accel,8.154651,0.93852705,7.2831616,,
1740361076.66,accel,7.2544312,0.61770403,7.5225816,,
1740361076.72,accel,6.8426285,1.1923125,8.379706,,
1740361076.721,accel,6.2392898,0.842759,8.848969,,
1740361071.701,gyro,0.27855456,0.10751228,-0.26145032,,
1740361071.762,gyro,0.1685988,-0.017104227,-0.19303341,,
1740361071.822,gyro,0.008552114,-0.15271631,-0.007330383,,
1740361071.881,gyro,-0.021991149,-0.062308256,0.1563815,,
1740361071.941,gyro,-0.19303341,0.70249504,0.22968534,,
1740361072.002,gyro,-0.29443705,0.3652974,0.3042109,,
1740361072.061,gyro,-0.19547687,0.0012217305,-0.32375857,,
1740361072.122,gyro,-0.1160644,-0.16737708,-0.29810223,,
1740361072.183,gyro,-0.40561453,-0.112399206,-0.43493605,,
1740361072.243,gyro,-0.37507126,-0.16737708,-0.46303585,,
1740361072.301,gyro,0.2919936,-0.40683624,-0.52412236,,
1740361072.362,gyro,-0.17470746,0.04153884,0.2321288,,
1740361072.51,gyro,0.5546656,-0.3494149,0.17348573,,
1740361072.541,gyro,-0.41905355,0.02687807,-0.057421334,,
1740361072.602,gyro,-0.21746802,-0.09162979,0.096516706,,
1740361072.662,gyro,-0.15760323,-0.3005457,-0.21013765,,
1740361072.721,gyro,-0.1881465,-0.35918877,-0.23701571,,
1740361072.782,gyro,-0.06841691,-0.29932398,-0.25167647,,
1740361072.842,gyro,-0.05375614,-0.26267207,-0.1160644,,
1740361072.902,gyro,0.12217305,-0.118507855,-0.095294975,,
1740361072.962,gyro,0.17959438,0.029321533,0.05497787,,
