timestamp,sensor,x,y,z,w,accuracy
1740364437.428,accel,-7.8290396,4.3957543,2.5905263,,
1740364437.488,accel,-6.3446345,7.311892,2.72939,,
1740364437.548,accel,-7.61835,6.2584434,2.5330653,,
1740364437.609,accel,-6.5744777,6.727707,2.3223755,,
1740364437.668,accel,-7.393295,6.172252,1.4987702,,
1740364437.729,accel,-6.943185,5.913678,3.3135753,,
1740364437.787,accel,-6.847417,6.603208,2.27928,,
1740364437.788,accel,-7.0485296,6.339846,3.1747115,,
1740364437.849,accel,-7.067683,6.2249246,2.1212628,,
1740364437.908,accel,-6.8522053,5.482722,2.5187001,,
1740364437.968,accel,-6.0477533,5.118803,1.3742718,,
1740364438.028,accel,-6.3111157,4.060566,4.261679,,
1740364438.089,accel,-6.2249246,3.3806129,6.909666,,
1740364438.149,accel,-3.9791632,4.7309427,5.00867,,
1740364438.208,accel,-1.4700398,6.373365,4.381389,,
1740364438.268,accel,-2.480393,3.8355112,7.7428484,,
1740364438.33,accel,-1.8339585,3.715801,10.419566,,
1740364438.388,accel,0.45968673,4.453215,9.68694,,
1740364438.449,accel,0.9864111,5.473145,6.143522,,
1740364438.508,accel,0.8571242,3.0023289,10.936713,,
1740364438.509,accel,1.9919758,4.912902,7.9391727,,
1740364438.569,accel,2.3080103,3.3518825,11.415554,,
1740364438.628,accel,2.8778305,5.109226,7.062895,,
1740364438.689,accel,2.2361844,3.7972038,10.247183,,
1740364438.748,accel,2.3127987,3.7684734,5.109226,,
1740364438.809,accel,3.8019924,3.5482068,8.42759,,
1740364438.87,accel,6.3063273,3.0933087,8.801085,,
1740364438.929,accel,5.535394,2.231396,7.398083,,
1740364438.988,accel,6.493075,2.585738,6.2009826,,
1740364438.989,accel,7.7189064,2.3463178,7.0964136,,
1740364439.049,accel,7.632715,1.5370775,8.384495,,
1740364439.108,accel,7.297527,1.4556746,6.4260373,,
1740364439.169,accel,8.571242,2.1212628,5.1906295,,
1740364439.172,accel,8.451532,1.4652514,5.463568,,
1740364439.228,accel,9.141062,1.316811,4.879383,,
1740364439.289,accel,10.0748005,1.6903064,4.5298295,,
1740364439.348,accel,10.994174,1.8339585,4.3526587,,
1740364439.409,accel,9.294291,-0.30166942,4.7405195,,
1740364439.468,accel,10.232818,0.641646,3.7924154,,
1740364439.529,accel,9.706094,0.0,4.596867,,
1740364439.588,accel,10.108319,0.60333884,3.6343982,,
1740364439.589,accel,10.304645,0.62249243,4.4963107,,
1740364439.649,accel,9.787497,-0.11492168,4.7165775,,
1740364439.708,accel,9.873688,0.23463176,2.0207062,,
1740364439.769,accel,10.204087,0.4357447,2.3080103,,
1740364439.828,accel,9.385271,0.090979666,1.4269443,,
1740364439.889,accel,9.385271,-0.19153613,2.0159178,,
1740364439.949,accel,10.04607,0.80924016,1.8339585,,
1740364440.009,accel,9.696517,0.37828386,2.0829554,,
1740364440.068,accel,9.835381,0.63206923,1.685518,,
1740364440.129,accel,9.739613,0.35434186,2.6192567,,
1740364440.188,accel,9.543288,0.08619126,2.566584,,
1740364440.25,accel,9.935937,0.34476504,2.1883004,,
1740364440.308,accel,9.509769,0.22505496,1.8962077,,
1740364440.369,accel,9.528923,0.2873042,1.8626889,,
1740364440.428,accel,9.672575,0.4405331,2.4037786,,
1740364440.489,accel,9.672575,0.31603462,2.1308396,,
1740364440.548,accel,9.730036,0.39743748,2.0638018,,
1740364440.609,accel,9.509769,0.24899697,2.0111294,,
1740364440.668,accel,9.706094,0.36870706,2.1068976,,
1740364440.729,accel,9.624691,0.18674773,1.8770541,,
1740364440.788,accel,9.605537,0.11492168,2.1452048,,
1740364440.79,accel,9.514558,0.05746084,2.1021092,,
1740364440.791,accel,9.9790325,0.60812724,2.078167,,
1740364440.849,accel,9.878476,0.58897364,1.934515,,
1740364440.908,accel,9.878476,0.6464345,1.6903064,,
1740364440.909,accel,9.907207,0.6368576,1.9919758,,
1740364440.969,accel,9.576807,0.16759412,2.2361844,,
1740364441.028,accel,9.682152,0.18195933,2.2266076,,
1740364441.089,accel,9.768343,0.25857377,1.8626889,,
1740364441.149,accel,9.490616,0.1436521,1.982399,,
1740364441.209,accel,9.643845,0.23942018,2.1068976,,
1740364441.268,accel,9.864111,0.5746084,1.5514427,,
1740364441.329,accel,9.667787,0.29688102,1.9536686,,
1740364441.388,accel,9.792285,0.36870706,1.8722657,,
1740364441.449,accel,9.931149,0.4165911,2.303222,,
1740364441.508,accel,9.864111,0.10055647,3.8738184,,
1740364441.569,accel,10.299856,1.13964,2.791639,,
1740364441.628,accel,9.662998,-0.30166942,4.759673,,
1740364441.689,accel,9.667787,0.10055647,5.056554,,
1740364441.748,accel,9.801862,1.0390835,4.6686935,,
1740364441.749,accel,9.23683,0.62249243,5.616797,,
