timestamp,sensor,x,y,z,w,accuracy
1740364940.266,accel,9.667787,-1.1348516,2.0207062,,
1740364940.326,accel,10.156203,0.0047884034,-0.33039984,,
1740364940.387,accel,9.3182335,-1.1109096,0.29688102,,
1740364940.445,accel,10.25676,-0.4357447,0.7565677,,
1740364940.506,accel,9.993398,-0.02873042,0.40222588,,
1740364940.565,accel,10.175357,-0.30166942,1.5466543,,
1740364940.626,accel,9.983821,-0.7469909,0.8619126,,
1740364940.685,accel,10.084377,-0.6464345,0.842759,,
1740364940.745,accel,9.586384,-1.1827357,1.910573,,
1740364940.806,accel,9.950302,-0.91458505,0.7757214,,
1740364940.865,accel,9.543288,-0.90979666,0.9959879,,
1740364940.926,accel,9.77792,-0.61291564,1.2162545,,
1740364940.986,accel,10.314221,-0.6751649,1.8483237,,
1740364941.045,accel,9.911995,-0.34955344,0.4165911,,
1740364941.046,accel,9.988609,0.04309563,0.009576807,,
1740364941.106,accel,9.576807,-1.4317327,0.60333884,,
1740364941.165,accel,10.175357,-0.35913026,2.1739352,,
1740364941.226,accel,10.223241,-0.59855044,1.1204864,,
1740364941.285,accel,9.337387,-0.4261679,-1.5131354,,
1740364941.345,accel,10.089166,-0.33518824,1.0342951,,
1740364941.405,accel,9.56723,0.05267244,-0.8475474,,
1740364941.467,accel,9.935937,-0.076614454,1.1923125,,
1740364941.524,accel,9.9790325,0.4165911,-0.31124622,,
1740364941.585,accel,9.849746,-0.23942018,0.6751649,,
1740364941.644,accel,9.816227,0.33997664,-0.9959879,,
1740364941.705,accel,9.634268,-0.05746084,-0.23942018,,
1740364941.764,accel,9.653421,0.1340753,-2.0446482,,
1740364941.825,accel,9.888053,0.49320555,-1.685518,,
1740364941.884,accel,10.055647,0.19153613,-0.81402856,,
1740364941.945,accel,9.873688,-0.1388637,-0.5267244,,
1740364942.005,accel,9.854534,0.095768064,-0.8475474,,
1740364942.065,accel,10.184934,0.48362875,-0.5650316,,
1740364942.125,accel,10.175357,0.29688102,0.25378537,,
1740364942.469,accel,10.232818,0.63206923,-0.17238252,,
1740364942.517,accel,9.763555,0.12928689,-0.9624691,,
1740364942.559,accel,10.022128,0.24899697,-0.48841715,,
1740364942.603,accel,9.921572,-0.019153614,-0.6464345,,
1740364942.666,accel,9.825804,-0.08140286,-1.0869676,,
1740364942.724,accel,9.9550905,0.033518825,-0.32561144,,
1740364942.784,accel,9.801862,-0.06703765,-1.0007763,,
1740364942.844,accel,9.77792,-0.11971009,-0.89543146,,
1740364942.904,accel,9.844957,0.0,-0.89064306,,
1740364942.964,accel,10.0029745,-0.12928689,-0.33997664,,
1740364943.024,accel,9.921572,-0.0047884034,-0.6512229,,
1740364943.084,accel,9.787497,-0.023942016,-1.1300632,,
1740364943.144,accel,10.031705,0.009576807,-0.59855044,,
1740364943.203,accel,9.821015,-0.12449849,-0.5267244,,
1740364943.264,accel,9.816227,0.047884032,-1.0582372,,
1740364943.324,accel,9.77792,-0.12449849,-0.6607997,,
1740364943.384,accel,9.940725,-0.023942016,-0.6799533,,
1740364943.385,accel,9.907207,0.15801731,-0.6607997,,
1740364943.444,accel,9.792285,-0.23463176,-0.39264908,,
1740364943.504,accel,9.945514,0.22505496,-0.8379706,,
1740364943.563,accel,9.739613,-0.17717093,-0.5315128,,
1740364943.624,accel,9.744401,-0.34955344,-0.6703765,,
1740364943.683,accel,9.988609,0.19632454,-0.6703765,,
1740364943.743,accel,9.835381,-0.095768064,-0.6560113,,
1740364943.744,accel,9.859323,-0.009576807,-1.0390835,,
1740364943.805,accel,9.77792,-0.20111294,-0.770933,,
1740364943.864,accel,9.80665,0.01436521,-0.6991069,,
1740364943.923,accel,9.998186,0.076614454,-0.5315128,,
1740364943.985,accel,9.859323,-0.18195933,-0.61291564,,
1740364944.044,accel,9.873688,-0.033518825,-0.7086837,,
1740364944.12,accel,9.854534,-0.19153613,-0.6751649,,
1740364944.166,accel,9.998186,0.076614454,-0.6799533,,
1740364944.223,accel,9.797073,-0.15801731,-0.60812724,,
1740364944.283,accel,9.864111,-0.02873042,-0.7278373,,
1740364944.344,accel,9.916783,-0.23463176,-0.047884032,,
1740364944.402,accel,9.830592,-0.019153614,-0.6847417,,
1740364944.463,accel,9.993398,0.1340753,-0.44532153,,
1740364944.523,accel,9.974244,-0.06703765,-0.5602432,,
1740364944.583,accel,10.01734,-0.31603462,-0.047884032,,
1740364944.584,accel,9.849746,-0.641646,-0.30645782,,
1740364944.643,accel,10.117896,-0.48362875,-0.36870706,,
1740364944.703,accel,9.859323,-0.8810662,0.17717093,,
1740364944.762,accel,9.840169,-0.46926352,-2.0350714,,
1740364944.823,accel,9.648633,-0.8475474,-0.842759,,
1740364944.883,accel,9.782708,-0.7086837,-1.2210429,,
1740364944.944,accel,9.68694,-0.842759,-1.6807296,,
1740364944.945,accel,9.56723,-1.541866,-0.6512229,,
1740364945.002,accel,9.9790325,-1.043872,-0.93852705,,
1740364945.063,accel,9.734824,-0.6607997,-1.5993267,,
1740364945.122,accel,9.950302,-0.6560113,-2.2888567,,
1740364945.183,accel,10.280702,-1.1013328,2.1452048,,
1740364945.243,accel,9.217676,-1.4221559,-3.2992098,,
1740364940.251,gyro,-1.9339994,0.36651915,0.14538592,,
1740364940.274,gyro,-1.6701056,0.44104472,0.16493362,,
1740364940.282,gyro,-1.7763962,0.49602258,0.16493362,,
1740364940.29,gyro,-1.9413297,0.5143485,0.14538592,,
1740364940.297,gyro,-2.0916026,0.50335294,0.112399206,,
1740364940.306,gyro,-2.1526892,0.4801401,0.09773844,,
1740364940.314,gyro,-2.1148155,0.45081854,0.111177474,,
1740364940.322,gyro,-1.9572122,0.38728857,0.15149458,,
1740364940.33,gyro,-1.7006488,0.3323107,0.18570304,,
1740364940.338,gyro,-1.428203,0.30543262,0.21868975,,
1740364940.346,gyro,-1.2473868,0.29810223,0.25778514,,
1740364940.354,gyro,-1.2229522,0.31031954,0.29443705,,
1740364940.362,gyro,-1.3084733,0.3286455,0.30787608,,
1740364940.37,gyro,-1.5393804,0.34330627,0.3005457,,
1740364940.378,gyro,-1.8325957,0.3200934,0.25289822,,
1740364940.394,gyro,-2.2223277,0.18081611,0.1441642,,
1740364940.402,gyro,-2.2235496,0.15760323,0.09285152,,
1740364940.41,gyro,-2.1661282,0.14172074,0.064751714,,
1740364940.42,gyro,-2.025629,0.1282817,0.056199603,,
1740364940.426,gyro,-1.8411479,0.13439035,0.052534413,,
1740364940.434,gyro,-1.6786577,0.15515977,0.062308256,,
1740364940.442,gyro,-1.5552629,0.15393804,0.06963864,,
1740364940.45,gyro,-1.4770721,0.16982053,0.057421334,,
1740364940.457,gyro,-1.4501941,0.2565634,0.05009095,,
1740364940.466,gyro,-1.5674802,0.33475417,0.052534413,,
1740364940.473,gyro,-1.7434094,0.3726278,0.047647487,,
1740364940.481,gyro,-1.863139,0.39584067,0.04520403,,
1740364940.49,gyro,-1.9058995,0.4092797,0.04520403,,
1740364940.498,gyro,-1.890017,0.38728857,0.032986723,,
1740364940.513,gyro,-1.5992452,0.20769419,-0.008552114,,
1740364940.521,gyro,-1.378112,0.14905111,-0.035430185,,
1740364940.53,gyro,-1.2144,0.12461651,-0.06963864,,
1740364940.538,gyro,-1.1508701,0.16249016,-0.08552113,,
1740364940.546,gyro,-1.1704178,0.1966986,-0.089186326,,
1740364940.555,gyro,-1.2302825,0.204029,-0.08307768,,
1740364940.561,gyro,-1.269378,0.17837265,-0.06719518,,
1740364940.57,gyro,-1.2498302,0.15027285,-0.059864793,,
1740364940.578,gyro,-1.2131784,0.1282817,-0.073303826,,
1740364940.586,gyro,-1.1972959,0.119729586,-0.09040806,,
1740364940.594,gyro,-1.1838568,0.10995574,-0.09407325,,
1740364940.607,gyro,-1.1362094,0.09040806,-0.089186326,,
1740364940.61,gyro,-1.0250319,0.07574729,-0.0842994,,
1740364940.617,gyro,-0.88086766,0.06841691,-0.087964594,,
1740364940.633,gyro,-0.58276546,0.04520403,-0.07086037,,
1740364940.641,gyro,-0.5216789,0.1001819,-0.052534413,,
1740364940.65,gyro,-0.59986967,0.16615535,-0.05375614,,
1740364940.658,gyro,-0.74036866,0.18936823,-0.05375614,,
