timestamp,sensor,x,y,z,w,accuracy
1740359522.519,accel,0.45489833,-1.1731589,9.816227,,
1740359522.58,accel,-53.68758,10.994174,25.967512,,
1740359522.64,accel,-1.5897499,-7.1586633,7.1347213,,
1740359522.7,accel,-10.539276,-6.14831,-11.51611,,
1740359522.759,accel,7.881712,2.2026656,8.7053175,,
1740359522.82,accel,-2.1164744,-12.119449,9.969456,,
1740359522.881,accel,13.579912,4.975151,10.453085,,
1740359522.941,accel,12.0093155,3.0933087,18.92377,,
1740359522.942,accel,6.8426285,2.585738,23.400927,,
1740359523.001,accel,-1.1109096,2.207454,5.90889,,
1740359523.06,accel,3.145981,-1.3263878,14.020445,,
1740359523.121,accel,6.2967505,0.63206923,10.213664,,
1740359523.181,accel,-1.1204864,-2.135628,4.1371803,,
1740359523.24,accel,5.080496,2.0829554,5.032612,,
1740359523.302,accel,6.4787097,1.2162545,-0.18195933,,
1740359523.362,accel,3.6727054,0.7374141,-0.08619126,,
1740359523.422,accel,7.9008656,-0.2777274,3.86903,,
1740359523.481,accel,10.366894,-2.27928,4.381389,,
1740359523.482,accel,16.941372,-0.78529817,3.1986535,,
1740359523.541,accel,11.81778,-3.9025488,7.9631147,,
1740359523.601,accel,14.858416,-0.36391866,9.68694,,
1740359523.661,accel,12.220005,-0.36391866,3.4380736,,
1740359523.722,accel,10.85531,-2.4229321,2.2409728,,
1740359523.783,accel,13.129802,-4.6926355,-4.6255975,,
1740359523.842,accel,6.603208,-8.063671,5.4204726,,
1740359523.903,accel,9.888053,-2.681506,2.4133554,,
1740359523.962,accel,8.690952,-0.7757214,0.24420857,,
1740359524.022,accel,8.983045,0.6847417,-2.2457612,,
1740359524.023,accel,9.332599,1.3551182,-2.7150247,,
1740359524.084,accel,9.864111,1.8052281,-3.8307228,,
1740359524.142,accel,8.863335,0.16759412,-1.685518,,
1740359524.202,accel,10.654198,1.9967642,-0.320823,,
1740359524.263,accel,10.041282,-1.1971009,-1.8004397,,
1740359524.323,accel,9.251195,-1.8100165,-1.0390835,,
1740359524.384,accel,10.582372,-1.0773908,-0.15322891,,
1740359524.735,accel,9.998186,-1.8435353,-0.39264908,,
1740359524.799,accel,9.356541,-1.1971009,-1.6759412,,
1740359524.84,accel,9.509769,-1.5897499,-1.1779473,,
1740359524.863,accel,9.993398,-0.9672575,0.20590134,,
1740359524.923,accel,9.069236,-0.9959879,-0.842759,,
1740359524.984,accel,8.887277,-1.4748282,-0.8619126,,
1740359525.043,accel,9.849746,-0.29209262,-0.5746084,,
1740359525.044,accel,9.074024,-1.1492168,-1.364695,,
1740359525.104,accel,9.074024,-1.1109096,-0.6943185,,
1740359525.164,accel,10.290278,-0.02873042,-0.80924016,,
1740359525.225,accel,9.615114,-0.6560113,0.1340753,,
1740359525.285,accel,9.701305,-0.93373865,-0.8475474,,
1740359525.344,accel,10.481815,-0.3878607,-0.30166942,,
1740359525.404,accel,10.510546,-0.78050977,-0.7422025,,
1740359525.465,accel,9.581595,-1.484405,-1.2641385,,
1740359525.524,accel,10.007763,-1.3072342,-0.770933,,
1740359525.585,accel,9.078813,-2.2409728,-0.8810662,,
1740359525.644,accel,9.854534,-1.4221559,-0.9528923,,
1740359525.705,accel,9.495404,-1.8770541,-0.36870706,,
1740359525.764,accel,9.773131,-1.5897499,-0.25378537,,
1740359525.765,accel,9.801862,-1.508347,-0.7517793,,
1740359525.826,accel,9.615114,-1.2545617,-0.34476504,,
1740359525.885,accel,9.983821,-0.9672575,-0.33039984,,
1740359525.945,accel,9.605537,-1.0055647,-0.8714894,,
1740359525.946,accel,9.888053,-0.842759,-0.7613561,,
1740359526.005,accel,10.1226845,-0.7278373,-0.31124622,,
1740359526.065,accel,9.615114,-1.1540052,-0.6368576,,
1740359526.126,accel,9.643845,-1.1348516,-0.8331822,,
1740359526.188,accel,9.921572,-0.8858546,-0.62249243,,
1740359526.246,accel,9.797073,-1.1300632,-0.6703765,,
1740359526.306,accel,9.634268,-1.3694834,-0.30166942,,
1740359526.393,accel,9.710882,-1.3263878,-0.6560113,,
1740359526.44,accel,9.911995,-1.2210429,-0.30166942,,
1740359526.485,accel,9.768343,-1.3934253,-0.41180268,,
1740359526.546,accel,9.998186,-1.13964,-0.4357447,,
1740359526.606,accel,9.615114,-1.6089035,-0.842759,,
1740359526.666,accel,9.993398,-1.2306197,-0.45010993,,
