timestamp,sensor,x,y,z,w,accuracy
1740360956.32,accel,-2.2697031,6.7324953,7.0485296,,
1740360956.38,accel,-2.3175871,7.8865004,7.4986396,,
1740360956.44,accel,-1.067814,7.345411,6.2345014,,
1740360956.501,accel,-0.9528923,8.226477,4.673482,,
1740360956.561,accel,-1.0821792,8.614338,4.31914,,
1740360956.62,accel,-0.08140286,9.188946,3.6056678,,
1740360956.681,accel,-0.5315128,9.270349,2.6048915,,
1740360956.74,accel,-0.21547815,9.275137,2.3989902,,
1740360956.801,accel,-1.1492168,9.672575,2.0638018,,
1740360956.861,accel,-0.18195933,9.677363,2.111686,,
1740360956.921,accel,0.5506664,9.557653,3.1603463,,
1740360956.981,accel,0.49320555,9.380483,3.667917,,
1740360957.041,accel,0.8619126,9.23683,4.4915223,,
1740360957.101,accel,-0.50278234,9.308656,3.3997664,,
1740360957.161,accel,-0.2777274,9.466674,3.2609026,,
1740360957.221,accel,-0.62249243,9.227253,3.5434184,,
1740360957.281,accel,0.22984336,9.375694,3.3614593,,
1740360957.341,accel,0.50278234,9.016563,2.858677,,
1740360957.402,accel,0.01436521,9.064447,2.7341783,,
1740360957.461,accel,-0.7038953,9.279925,3.1603463,,
1740360957.522,accel,0.6703765,9.490616,2.3080103,,
1740360957.581,accel,0.19632454,9.514558,2.6001031,,
1740360957.642,accel,0.19153613,9.610326,2.9831753,,
1740360957.702,accel,-0.7038953,9.423578,3.0214825,,
1740360957.763,accel,0.58897364,9.763555,2.4277205,,
1740360957.823,accel,0.81402856,10.031705,2.7724855,,
1740360957.824,accel,0.545878,9.950302,2.1883004,,
1740360957.883,accel,0.2633622,9.92636,2.1643584,,
1740360957.884,accel,0.20590134,9.835381,1.7046716,,
1740360957.943,accel,-0.2777274,9.749189,1.8100165,,
1740360958.003,accel,-0.842759,9.634268,2.1068976,,
1740360958.063,accel,0.45010993,9.217676,1.4939818,,
1740360958.125,accel,-0.5650316,7.991845,2.6910827,,
1740360958.184,accel,-0.02873042,8.695741,5.813122,,
1740360958.246,accel,1.8435353,8.820239,2.3654714,,
1740360958.303,accel,5.583278,7.7907324,2.4516625,,
1740360958.364,accel,3.9791632,6.8905125,2.4947581,,
1740360958.423,accel,-11.712435,6.95755,16.141708,,
1740360958.484,accel,6.4164605,7.038953,8.078036,,
1740360958.543,accel,2.9017725,7.345411,6.3685765,,
1740360958.604,accel,6.220136,5.118803,21.772871,,
1740360958.664,accel,5.717354,5.616797,9.572019,,
1740360958.724,accel,2.4468741,3.7732618,8.020576,,
1740360958.784,accel,4.027047,2.0829554,10.366894,,
1740360958.844,accel,4.098873,4.2760444,7.5321584,,
1740360958.904,accel,3.2848446,3.2800562,8.748413,,
1740360958.964,accel,3.2800562,3.9312792,8.968679,,
1740360959.024,accel,2.3080103,3.821146,8.087613,,
1740360959.084,accel,2.8443117,3.8115692,8.025364,,
1740360959.144,accel,3.1364043,4.936844,9.050082,,
1740360959.204,accel,1.958457,4.8985367,7.455544,,
1740360959.264,accel,2.8682537,7.431602,6.4978633,,
1740360959.324,accel,1.7956513,7.3885064,5.884948,,
1740360959.384,accel,2.0590134,9.097966,5.391742,,
1740360959.445,accel,1.6280571,9.279925,5.755661,,
1740360959.504,accel,0.60812724,9.423578,4.8506527,,
1740360959.564,accel,1.532289,10.376471,4.3239284,,
1740360959.624,accel,1.8004397,10.333375,3.2800562,,
1740360959.684,accel,1.412579,9.524135,4.8267107,,
1740360959.745,accel,1.7477672,8.901642,2.3175871,,
1740360959.805,accel,1.3551182,8.384495,2.9161377,,
1740360959.864,accel,1.3072342,8.628703,2.552219,,
